# suspend-061314-132803 skynet disk 3.15.0-latest
# tracer: nop
#
# entries-in-buffer/entries-written: 730/730   #P:8
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-2800  [004] ...1   113.065021: tracing_mark_write: SUSPEND START
   kworker/u16:7-193   [006] ....   113.415376: device_pm_callback_start: usb usb3, parent: 0000:00:14.0, type [freeze]
   kworker/u16:7-193   [006] ....   113.415376: device_pm_callback_end: usb usb3, err=0
   kworker/u16:8-194   [003] ....   113.415389: device_pm_callback_end:  ata1, err=0
 analyze_suspend-2662  [004] ....   113.415400: device_pm_callback_start: system 00:07, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415402: device_pm_callback_end: system 00:07, err=0
 analyze_suspend-2662  [004] ....   113.415403: device_pm_callback_start: system 00:06, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415404: device_pm_callback_end: system 00:06, err=0
 analyze_suspend-2662  [004] ....   113.415405: device_pm_callback_start: system 00:05, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415405: device_pm_callback_end: system 00:05, err=0
 analyze_suspend-2662  [004] ....   113.415406: device_pm_callback_start: system 00:04, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415407: device_pm_callback_end: system 00:04, err=0
 analyze_suspend-2662  [004] ....   113.415408: device_pm_callback_start: system 00:03, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415409: device_pm_callback_end: system 00:03, err=0
 analyze_suspend-2662  [004] ....   113.415410: device_pm_callback_start: rtc_cmos 00:02, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415414: device_pm_callback_end: rtc_cmos 00:02, err=0
 analyze_suspend-2662  [004] ....   113.415415: device_pm_callback_start: system 00:01, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415416: device_pm_callback_end: system 00:01, err=0
 analyze_suspend-2662  [004] ....   113.415417: device_pm_callback_start: system 00:00, parent: pnp0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415417: device_pm_callback_end: system 00:00, err=0
 analyze_suspend-2662  [004] ....   113.415420: device_pm_callback_start: platform PNP0C0B:04, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415420: device_pm_callback_end: platform PNP0C0B:04, err=0
 analyze_suspend-2662  [004] ....   113.415422: device_pm_callback_start: platform PNP0C0B:03, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415422: device_pm_callback_end: platform PNP0C0B:03, err=0
 analyze_suspend-2662  [004] ....   113.415423: device_pm_callback_start: platform PNP0C0B:02, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415423: device_pm_callback_end: platform PNP0C0B:02, err=0
 analyze_suspend-2662  [004] ....   113.415424: device_pm_callback_start: platform PNP0C0B:01, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415424: device_pm_callback_end: platform PNP0C0B:01, err=0
 analyze_suspend-2662  [004] ....   113.415425: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415425: device_pm_callback_end: platform PNP0C0B:00, err=0
 analyze_suspend-2662  [004] ....   113.415427: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415427: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-2662  [004] ....   113.415428: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415428: device_pm_callback_end: platform PNP0C04:00, err=0
   kworker/u16:5-191   [007] ....   113.415429: device_pm_callback_end: usb usb4, err=0
 analyze_suspend-2662  [004] ....   113.415429: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415429: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-2662  [004] ....   113.415431: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415431: device_pm_callback_end: platform INT0800:00, err=0
   kworker/u16:5-191   [007] ....   113.415438: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415440: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [freeze]
 analyze_suspend-2662  [004] ....   113.415441: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-2662  [004] ....   113.415442: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [freeze]
 analyze_suspend-2662  [004] ....   113.415443: device_pm_callback_end: thermal LNXTHERM:00, err=0
 analyze_suspend-2662  [004] ....   113.415444: device_pm_callback_start: fan PNP0C0B:04, parent: LNXSYBUS:01, driver [freeze]
 analyze_suspend-2662  [004] ....   113.415445: device_pm_callback_end: fan PNP0C0B:04, err=0
 analyze_suspend-2662  [004] ....   113.415446: device_pm_callback_start: fan PNP0C0B:03, parent: LNXSYBUS:01, driver [freeze]
 analyze_suspend-2662  [004] ....   113.415447: device_pm_callback_end: fan PNP0C0B:03, err=0
 analyze_suspend-2662  [004] ....   113.415448: device_pm_callback_start: fan PNP0C0B:02, parent: LNXSYBUS:01, driver [freeze]
 analyze_suspend-2662  [004] ....   113.415449: device_pm_callback_end: fan PNP0C0B:02, err=0
 analyze_suspend-2662  [004] ....   113.415450: device_pm_callback_start: fan PNP0C0B:01, parent: LNXSYBUS:01, driver [freeze]
   kworker/u16:9-2818  [002] ....   113.415466: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415481: device_pm_callback_end: fan PNP0C0B:01, err=0
 analyze_suspend-2662  [004] ....   113.415483: device_pm_callback_start: fan PNP0C0B:00, parent: LNXSYBUS:01, driver [freeze]
 analyze_suspend-2662  [004] ....   113.415492: device_pm_callback_end: fan PNP0C0B:00, err=0
   kworker/u16:6-192   [006] ....   113.415494: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [freeze]
   kworker/u16:6-192   [006] ....   113.415495: device_pm_callback_end: pci 0000:00:1f.3, err=0
   kworker/u16:6-192   [006] ....   113.415499: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [freeze]
   kworker/u16:6-192   [006] ....   113.415531: device_pm_callback_end: ahci 0000:00:1f.2, err=0
   kworker/u16:6-192   [006] ....   113.415535: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [freeze]
   kworker/u16:6-192   [006] ....   113.415535: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
 analyze_suspend-2662  [004] ....   113.415536: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [freeze]
 analyze_suspend-2662  [004] ....   113.415536: device_pm_callback_end: reg-dummy reg-dummy, err=0
   kworker/u16:1-78    [001] ....   113.415572: device_pm_callback_end: usb 1-1.1, err=0
  kworker/u16:11-2820  [006] ....   113.415590: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [freeze]
   kworker/u16:5-191   [007] ....   113.416099: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:10-2819  [006] ....   113.416105: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [freeze]
   kworker/u16:5-191   [007] ....   113.416105: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [freeze]
  kworker/u16:10-2819  [006] ....   113.416106: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:10-2819  [006] ....   113.416109: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [freeze]
  kworker/u16:10-2819  [006] ....   113.416109: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:10-2819  [006] ....   113.416112: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [freeze]
  kworker/u16:13-2822  [001] ....   113.416125: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [freeze]
  kworker/u16:13-2822  [001] ....   113.416125: device_pm_callback_end: pci 0000:00:00.0, err=0
   kworker/u16:5-191   [003] ....   113.416144: device_pm_callback_end: mei_me 0000:00:16.0, err=0
   kworker/u16:3-189   [001] ....   113.417496: device_pm_callback_end: usb 2-1, err=0
   kworker/u16:7-193   [006] ....   113.417502: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [freeze]
   kworker/u16:9-2818  [002] ....   113.417729: device_pm_callback_end: ath9k 0000:01:00.0, err=0
   kworker/u16:1-78    [001] ....   113.417733: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [freeze]
   kworker/u16:1-78    [001] ....   113.417734: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:7-193   [003] ....   113.418520: device_pm_callback_end: usb usb2, err=0
   kworker/u16:6-192   [006] ....   113.418556: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [freeze]
   kworker/u16:6-192   [006] ....   113.418557: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
   kworker/u16:4-190   [001] ....   113.420027: device_pm_callback_end: usb 1-1.5, err=0
   kworker/u16:0-6     [001] ....   113.421716: device_pm_callback_end: usb 1-1.2, err=0
   kworker/u16:2-188   [000] ....   113.421750: device_pm_callback_start: usb 1-1, parent: usb1, type [freeze]
   kworker/u16:2-188   [000] ....   113.423894: device_pm_callback_end: usb 1-1, err=0
   kworker/u16:8-194   [003] ....   113.423963: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [freeze]
   kworker/u16:8-194   [000] ....   113.424530: device_pm_callback_end: usb usb1, err=0
  kworker/u16:12-2821  [001] ....   113.424536: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [freeze]
  kworker/u16:12-2821  [001] ....   113.424536: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
  kworker/u16:11-2820  [002] ....   113.447859: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
  kworker/u16:10-2819  [006] ....   113.457707: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-2662  [004] ....   113.457740: suspend_resume: dpm_suspend[1] end
 analyze_suspend-2662  [004] ....   113.457741: suspend_resume: dpm_suspend_late[1] begin
 analyze_suspend-2662  [004] ....   113.458027: suspend_resume: dpm_suspend_late[1] end
 analyze_suspend-2662  [004] ....   113.458027: suspend_resume: dpm_suspend_noirq[1] begin
  kworker/u16:14-2823  [000] ....   113.458260: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [freeze]
  kworker/u16:12-2821  [005] ....   113.458261: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [freeze]
   kworker/u16:5-191   [003] ....   113.458264: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:10-2819  [006] ....   113.458266: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:10-2819  [006] ....   113.458267: device_pm_callback_end: ahci 0000:00:1f.2, err=0
  kworker/u16:11-2820  [002] ....   113.458268: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:10-2819  [006] ....   113.458270: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [freeze]
   kworker/u16:2-188   [004] ....   113.458312: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [freeze]
   kworker/u16:2-188   [004] ....   113.458313: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
   kworker/u16:2-188   [004] ....   113.458317: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [freeze]
   kworker/u16:0-6     [001] ....   113.458319: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [freeze]
   kworker/u16:5-191   [003] ....   113.458450: device_pm_callback_end: pci 0000:00:1f.3, err=0
   kworker/u16:5-191   [003] ....   113.458452: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:11-2820  [002] ....   113.458486: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:11-2820  [002] ....   113.458490: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:11-2820  [002] ....   113.458490: device_pm_callback_end: i915 0000:00:02.0, err=0
  kworker/u16:11-2820  [002] ....   113.458492: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:10-2819  [006] ....   113.458538: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
   kworker/u16:0-6     [001] ....   113.458574: device_pm_callback_end: mei_me 0000:00:16.0, err=0
   kworker/u16:2-188   [004] ....   113.458590: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:5-191   [003] ....   113.458649: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:11-2820  [002] ....   113.458654: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:12-2821  [005] ....   113.458663: device_pm_callback_end: ath9k 0000:01:00.0, err=0
   kworker/u16:8-194   [004] ....   113.458669: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [freeze]
  kworker/u16:14-2823  [000] .N..   113.458669: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:13-2822  [001] ....   113.458674: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [freeze]
   kworker/u16:8-194   [004] ....   113.458735: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
  kworker/u16:13-2822  [001] ....   113.458739: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
 analyze_suspend-2662  [002] ....   113.458745: suspend_resume: dpm_suspend_noirq[1] end
 analyze_suspend-2662  [002] ....   113.460560: suspend_resume: CPU_OFF[1] begin
 analyze_suspend-2662  [002] ....   113.564227: suspend_resume: CPU_OFF[1] end
 analyze_suspend-2662  [002] ....   113.564229: suspend_resume: CPU_OFF[2] begin
 analyze_suspend-2662  [003] ....   113.676907: suspend_resume: CPU_OFF[2] end
 analyze_suspend-2662  [003] ....   113.676908: suspend_resume: CPU_OFF[3] begin
 analyze_suspend-2662  [005] ....   113.780525: suspend_resume: CPU_OFF[3] end
 analyze_suspend-2662  [005] ....   113.780527: suspend_resume: CPU_OFF[4] begin
 analyze_suspend-2662  [006] ....   113.884679: suspend_resume: CPU_OFF[4] end
 analyze_suspend-2662  [006] ....   113.884681: suspend_resume: CPU_OFF[5] begin
 analyze_suspend-2662  [007] ....   113.988821: suspend_resume: CPU_OFF[5] end
 analyze_suspend-2662  [007] ....   113.988823: suspend_resume: CPU_OFF[6] begin
 analyze_suspend-2662  [007] ....   114.092973: suspend_resume: CPU_OFF[6] end
 analyze_suspend-2662  [007] ....   114.092975: suspend_resume: CPU_OFF[7] begin
 analyze_suspend-2662  [000] ....   114.197113: suspend_resume: CPU_OFF[7] end
 analyze_suspend-2662  [000] d...   114.197115: suspend_resume: syscore_suspend[0] begin
 analyze_suspend-2662  [000] d...   114.197253: suspend_resume: syscore_suspend[0] end
 analyze_suspend-2662  [000] d...   114.197255: suspend_resume: machine_suspend[4] begin
 analyze_suspend-2662  [000] d...   114.197255: suspend_resume: machine_suspend[4] end
 analyze_suspend-2662  [000] d...   114.198243: suspend_resume: syscore_resume[0] begin
 analyze_suspend-2662  [000] d...   114.198624: suspend_resume: syscore_resume[0] end
 analyze_suspend-2662  [000] ....   114.198625: suspend_resume: CPU_ON[1] begin
 analyze_suspend-2662  [000] ....   114.212049: suspend_resume: CPU_ON[1] end
 analyze_suspend-2662  [000] ....   114.212051: suspend_resume: CPU_ON[2] begin
 analyze_suspend-2662  [000] ....   114.225439: suspend_resume: CPU_ON[2] end
 analyze_suspend-2662  [000] ....   114.225440: suspend_resume: CPU_ON[3] begin
 analyze_suspend-2662  [000] ....   114.238845: suspend_resume: CPU_ON[3] end
 analyze_suspend-2662  [000] ....   114.238846: suspend_resume: CPU_ON[4] begin
 analyze_suspend-2662  [000] ....   114.252272: suspend_resume: CPU_ON[4] end
 analyze_suspend-2662  [000] ....   114.252274: suspend_resume: CPU_ON[5] begin
 analyze_suspend-2662  [004] ....   114.265696: suspend_resume: CPU_ON[5] end
 analyze_suspend-2662  [004] ....   114.265698: suspend_resume: CPU_ON[6] begin
 analyze_suspend-2662  [004] ....   114.279112: suspend_resume: CPU_ON[6] end
 analyze_suspend-2662  [004] ....   114.279114: suspend_resume: CPU_ON[7] begin
 analyze_suspend-2662  [004] ....   114.292637: suspend_resume: CPU_ON[7] end
 analyze_suspend-2662  [004] ....   114.299076: suspend_resume: dpm_resume_noirq[64] begin
  kworker/u16:13-2822  [001] ....   114.299100: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [restore]
   kworker/u16:8-194   [002] ....   114.299102: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [restore]
  kworker/u16:14-2823  [000] ....   114.299106: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [restore]
  kworker/u16:12-2821  [003] ....   114.299110: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [restore]
   kworker/u16:5-191   [007] ....   114.299119: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [restore]
   kworker/u16:2-188   [007] ....   114.299134: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [restore]
  kworker/u16:13-2822  [001] ....   114.299161: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:13-2822  [001] ....   114.299164: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [restore]
  kworker/u16:12-2821  [003] ....   114.299232: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:12-2821  [003] ....   114.299237: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [restore]
   kworker/u16:8-194   [002] ....   114.299249: device_pm_callback_end: i915 0000:00:02.0, err=0
   kworker/u16:8-194   [002] ....   114.299252: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [restore]
  kworker/u16:14-2823  [000] ....   114.299268: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:14-2823  [000] ....   114.299270: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [restore]
   kworker/u16:2-188   [007] ....   114.299329: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:2-188   [007] ....   114.299334: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [restore]
   kworker/u16:8-194   [002] ....   114.299356: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
   kworker/u16:8-194   [002] ....   114.299358: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [restore]
  kworker/u16:13-2822  [001] ....   114.299361: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:13-2822  [001] ....   114.299365: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [restore]
  kworker/u16:12-2821  [003] ....   114.299396: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
   kworker/u16:2-188   [007] ....   114.299453: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:11-2820  [007] ....   114.299459: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [restore]
  kworker/u16:14-2823  [000] ....   114.299526: device_pm_callback_end: ahci 0000:00:1f.2, err=0
  kworker/u16:11-2820  [007] ....   114.299650: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:8-194   [002] ....   114.299682: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:13-2822  [001] ....   114.299710: device_pm_callback_end: r8169 0000:02:00.0, err=0
   kworker/u16:5-191   [007] ....   114.314541: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
 analyze_suspend-2662  [004] ....   114.314572: suspend_resume: dpm_resume_noirq[64] end
 analyze_suspend-2662  [004] ....   114.314573: suspend_resume: dpm_resume_early[64] begin
   kworker/u16:5-191   [007] ....   114.314581: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, early driver [restore]
   kworker/u16:5-191   [007] ....   114.314588: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-2662  [004] ....   114.314845: suspend_resume: dpm_resume_early[64] end
 analyze_suspend-2662  [004] ....   114.377201: suspend_resume: dpm_resume[64] begin
   kworker/u16:5-191   [007] ....   114.377241: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [restore]
  kworker/u16:13-2822  [001] ....   114.377241: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [restore]
   kworker/u16:5-191   [007] ....   114.377243: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:11-2820  [002] ....   114.377247: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [restore]
   kworker/u16:5-191   [007] ....   114.377248: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [restore]
   kworker/u16:4-190   [003] ....   114.377257: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [restore]
 analyze_suspend-2662  [004] ....   114.377326: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [restore]
 analyze_suspend-2662  [004] ....   114.377327: device_pm_callback_end: reg-dummy reg-dummy, err=0
   kworker/u16:2-188   [007] ....   114.377327: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [restore]
   kworker/u16:2-188   [007] ....   114.377329: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
   kworker/u16:2-188   [007] ....   114.377334: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [restore]
   kworker/u16:2-188   [007] ....   114.377335: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:22-2838  [000] ....   114.377338: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [restore]
   kworker/u16:2-188   [007] ....   114.377338: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [restore]
   kworker/u16:2-188   [007] ....   114.377339: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:16-2825  [007] ....   114.377343: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [restore]
  kworker/u16:16-2825  [007] ....   114.377344: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:2-188   [007] ....   114.377348: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [restore]
  kworker/u16:22-2838  [000] ....   114.377348: device_pm_callback_end: ahci 0000:00:1f.2, err=0
  kworker/u16:22-2838  [000] ....   114.377351: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [restore]
 analyze_suspend-2662  [004] ....   114.377361: device_pm_callback_start: button PNP0C0C:00, parent: LNXSYBUS:00, driver [restore]
 analyze_suspend-2662  [004] ....   114.377362: device_pm_callback_end: button PNP0C0C:00, err=0
 analyze_suspend-2662  [004] ....   114.377364: device_pm_callback_start: fan PNP0C0B:00, parent: LNXSYBUS:01, driver [restore]
   kworker/u16:2-188   [007] ....   114.377373: device_pm_callback_end: ath9k 0000:01:00.0, err=0
 analyze_suspend-2662  [004] ....   114.377385: device_pm_callback_end: fan PNP0C0B:00, err=0
 analyze_suspend-2662  [004] ....   114.377388: device_pm_callback_start: fan PNP0C0B:01, parent: LNXSYBUS:01, driver [restore]
 analyze_suspend-2662  [004] ....   114.377395: device_pm_callback_end: fan PNP0C0B:01, err=0
 analyze_suspend-2662  [004] ....   114.377397: device_pm_callback_start: fan PNP0C0B:02, parent: LNXSYBUS:01, driver [restore]
 analyze_suspend-2662  [004] ....   114.377404: device_pm_callback_end: fan PNP0C0B:02, err=0
 analyze_suspend-2662  [004] ....   114.377407: device_pm_callback_start: fan PNP0C0B:03, parent: LNXSYBUS:01, driver [restore]
 analyze_suspend-2662  [004] ....   114.377417: device_pm_callback_end: fan PNP0C0B:03, err=0
 analyze_suspend-2662  [004] ....   114.377419: device_pm_callback_start: fan PNP0C0B:04, parent: LNXSYBUS:01, driver [restore]
 analyze_suspend-2662  [004] ....   114.377426: device_pm_callback_end: fan PNP0C0B:04, err=0
 analyze_suspend-2662  [004] ....   114.377428: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [restore]
  kworker/u16:25-2841  [003] ....   114.377450: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [restore]
 analyze_suspend-2662  [004] .N..   114.377475: device_pm_callback_end: thermal LNXTHERM:00, err=0
  kworker/u16:11-2820  [002] .N..   114.377509: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:15-2824  [007] ....   114.377515: device_pm_callback_start: usb usb3, parent: 0000:00:14.0, type [restore]
 analyze_suspend-2662  [004] ....   114.377535: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [restore]
 analyze_suspend-2662  [004] .N..   114.377536: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-2662  [004] ....   114.377569: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [restore]
 analyze_suspend-2662  [004] ....   114.377574: device_pm_callback_end: platform INT0800:00, err=0
 analyze_suspend-2662  [004] ....   114.377575: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [restore]
 analyze_suspend-2662  [004] ....   114.377576: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-2662  [004] ....   114.377577: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [restore]
 analyze_suspend-2662  [004] ....   114.377577: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-2662  [004] ....   114.377579: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [restore]
 analyze_suspend-2662  [004] ....   114.377579: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-2662  [004] ....   114.377580: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [restore]
 analyze_suspend-2662  [004] ....   114.377581: device_pm_callback_end: platform PNP0C0B:00, err=0
 analyze_suspend-2662  [004] ....   114.377582: device_pm_callback_start: platform PNP0C0B:01, parent: platform, bus [restore]
 analyze_suspend-2662  [004] ....   114.377582: device_pm_callback_end: platform PNP0C0B:01, err=0
 analyze_suspend-2662  [004] ....   114.377584: device_pm_callback_start: platform PNP0C0B:02, parent: platform, bus [restore]
 analyze_suspend-2662  [004] ....   114.377584: device_pm_callback_end: platform PNP0C0B:02, err=0
 analyze_suspend-2662  [004] ....   114.377585: device_pm_callback_start: platform PNP0C0B:03, parent: platform, bus [restore]
 analyze_suspend-2662  [004] ....   114.377586: device_pm_callback_end: platform PNP0C0B:03, err=0
 analyze_suspend-2662  [004] ....   114.377587: device_pm_callback_start: platform PNP0C0B:04, parent: platform, bus [restore]
