# suspend-061314-132459 skynet mem 3.15.0-latest
# tracer: nop
#
# entries-in-buffer/entries-written: 744/744   #P:8
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-4260  [007] ...1   550.702681: tracing_mark_write: SUSPEND START
 analyze_suspend-4122  [004] ....   550.863009: device_pm_callback_end: system 00:05, err=0
  kworker/u16:10-4264  [005] ....   550.863009: device_pm_callback_start: usb 3-3, parent: usb3, type [suspend]
 analyze_suspend-4122  [004] ....   550.863010: device_pm_callback_start: system 00:04, parent: pnp0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863010: device_pm_callback_end: system 00:04, err=0
 analyze_suspend-4122  [004] ....   550.863011: device_pm_callback_start: system 00:03, parent: pnp0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863012: device_pm_callback_end: system 00:03, err=0
 analyze_suspend-4122  [004] ....   550.863013: device_pm_callback_start: rtc_cmos 00:02, parent: pnp0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863018: device_pm_callback_end: rtc_cmos 00:02, err=0
 analyze_suspend-4122  [004] ....   550.863019: device_pm_callback_start: system 00:01, parent: pnp0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863019: device_pm_callback_end: system 00:01, err=0
 analyze_suspend-4122  [004] ....   550.863021: device_pm_callback_start: system 00:00, parent: pnp0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863021: device_pm_callback_end: system 00:00, err=0
 analyze_suspend-4122  [004] ....   550.863025: device_pm_callback_start: platform PNP0C0B:04, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863026: device_pm_callback_end: platform PNP0C0B:04, err=0
 analyze_suspend-4122  [004] ....   550.863027: device_pm_callback_start: platform PNP0C0B:03, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863027: device_pm_callback_end: platform PNP0C0B:03, err=0
 analyze_suspend-4122  [004] ....   550.863029: device_pm_callback_start: platform PNP0C0B:02, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863029: device_pm_callback_end: platform PNP0C0B:02, err=0
 analyze_suspend-4122  [004] ....   550.863031: device_pm_callback_start: platform PNP0C0B:01, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863031: device_pm_callback_end: platform PNP0C0B:01, err=0
 analyze_suspend-4122  [004] ....   550.863033: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863033: device_pm_callback_end: platform PNP0C0B:00, err=0
 analyze_suspend-4122  [004] ....   550.863035: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863035: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-4122  [004] ....   550.863037: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863037: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-4122  [004] .N..   550.863039: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-4122  [004] .N..   550.863040: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-4122  [004] ....   550.863045: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863045: device_pm_callback_end: platform INT0800:00, err=0
  kworker/u16:12-4266  [003] ....   550.863048: device_pm_callback_start: usb 2-1, parent: usb2, type [suspend]
 analyze_suspend-4122  [004] ....   550.863052: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [suspend]
 analyze_suspend-4122  [004] ....   550.863053: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-4122  [004] ....   550.863055: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [suspend]
 analyze_suspend-4122  [004] ....   550.863056: device_pm_callback_end: thermal LNXTHERM:00, err=0
 analyze_suspend-4122  [004] ....   550.863127: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [suspend]
 analyze_suspend-4122  [004] ....   550.863128: device_pm_callback_end: reg-dummy reg-dummy, err=0
  kworker/u16:18-4272  [003] ....   550.863150: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [suspend]
  kworker/u16:19-4273  [005] ....   550.863195: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [suspend]
  kworker/u16:20-4274  [000] ....   550.863246: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [suspend]
  kworker/u16:20-4274  [000] ....   550.863247: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:21-4275  [004] ....   550.863262: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [suspend]
  kworker/u16:21-4275  [004] ....   550.863262: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:11-4265  [002] ....   550.863300: device_pm_callback_end: usb 1-1.1, err=0
  kworker/u16:23-4277  [002] ....   550.863311: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [suspend]
  kworker/u16:25-4279  [002] ....   550.863335: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [suspend]
  kworker/u16:25-4279  [002] ....   550.863386: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:27-4281  [000] .N..   550.863391: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [suspend]
  kworker/u16:25-4279  [002] ....   550.863391: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [suspend]
  kworker/u16:25-4279  [002] ....   550.863392: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:18-4272  [003] ....   550.863761: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:22-4276  [007] ....   550.863766: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [suspend]
  kworker/u16:22-4276  [007] ....   550.863767: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:12-4266  [003] ....   550.865018: device_pm_callback_end: usb 2-1, err=0
  kworker/u16:16-4270  [002] ....   550.865023: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [suspend]
  kworker/u16:16-4270  [003] ....   550.865368: device_pm_callback_end: usb usb2, err=0
  kworker/u16:21-4275  [004] ....   550.865372: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [suspend]
   kworker/u16:5-191   [000] ....   550.865471: device_pm_callback_end: usb 1-1.5, err=0
  kworker/u16:19-4273  [005] ....   550.865479: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:11-4265  [002] ....   550.865483: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [suspend]
  kworker/u16:11-4265  [002] ....   550.865484: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:0-6     [001] ....   550.876337: device_pm_callback_end: usb 4-3.4, err=0
   kworker/u16:4-190   [002] ....   550.876342: device_pm_callback_start: usb 4-3, parent: usb4, type [suspend]
  kworker/u16:21-4275  [004] ....   550.880397: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
   kworker/u16:9-4263  [007] ....   550.884356: device_pm_callback_end: usb 1-1.2, err=0
  kworker/u16:27-4281  [003] ....   550.886197: device_pm_callback_end: i915 0000:00:02.0, err=0
  kworker/u16:23-4277  [006] ....   550.892387: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
   kworker/u16:4-190   [000] ....   550.916476: device_pm_callback_end: usb 4-3, err=0
  kworker/u16:13-4267  [005] ....   550.916519: device_pm_callback_start: usb usb4, parent: 0000:00:14.0, type [suspend]
  kworker/u16:13-4267  [002] ....   550.916536: device_pm_callback_end: usb usb4, err=0
  kworker/u16:10-4264  [001] ....   550.941367: device_pm_callback_end: usb 3-3, err=0
  kworker/u16:15-4269  [002] ....   550.941403: device_pm_callback_start: usb usb3, parent: 0000:00:14.0, type [suspend]
  kworker/u16:15-4269  [005] ....   550.941482: device_pm_callback_end: usb usb3, err=0
  kworker/u16:26-4280  [000] ....   550.941527: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [suspend]
  kworker/u16:26-4280  [000] ....   550.941586: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
   kworker/u16:2-188   [007] ....   550.960907: device_pm_callback_end: usb 1-1.4.3, err=0
   kworker/u16:6-192   [002] ....   550.960937: device_pm_callback_start: usb 1-1.4, parent: 1-1, type [suspend]
   kworker/u16:6-192   [002] ....   550.963081: device_pm_callback_end: usb 1-1.4, err=0
  kworker/u16:14-4268  [006] ....   550.963092: device_pm_callback_start: usb 1-1, parent: usb1, type [suspend]
  kworker/u16:14-4268  [003] ....   550.980492: device_pm_callback_end: usb 1-1, err=0
  kworker/u16:17-4271  [000] ....   550.980505: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [suspend]
  kworker/u16:17-4271  [002] ....   550.981385: device_pm_callback_end: usb usb1, err=0
  kworker/u16:24-4278  [003] ....   550.981423: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [suspend]
  kworker/u16:24-4278  [003] ....   550.996569: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:3-189   [004] ....   551.703414: device_pm_callback_end: sd 0:0:0:0, err=0
   kworker/u16:1-3228  [002] ....   551.703468: device_pm_callback_start: scsi target0:0:0, parent: host0, bus [suspend]
   kworker/u16:1-3228  [002] ....   551.703469: device_pm_callback_end: scsi target0:0:0, err=0
   kworker/u16:7-4261  [003] ....   551.703499: device_pm_callback_start: scsi host0, parent: ata1, bus [suspend]
   kworker/u16:7-4261  [003] ....   551.703500: device_pm_callback_end: scsi host0, err=0
   kworker/u16:8-4262  [001] ....   551.703544: device_pm_callback_start:  ata1, parent: 0000:00:1f.2, type [suspend]
   kworker/u16:8-4262  [001] ....   551.703602: device_pm_callback_end:  ata1, err=0
  kworker/u16:20-4274  [000] ....   551.703646: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [suspend]
  kworker/u16:20-4274  [000] ....   551.717569: device_pm_callback_end: ahci 0000:00:1f.2, err=0
 analyze_suspend-4122  [003] ....   551.717654: suspend_resume: dpm_suspend[2] end
 analyze_suspend-4122  [003] ....   551.717655: suspend_resume: dpm_suspend_late[2] begin
  kworker/u16:25-4279  [007] ....   551.717909: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, late driver [suspend]
  kworker/u16:25-4279  [000] ....   551.733571: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-4122  [003] ....   551.733581: suspend_resume: dpm_suspend_late[2] end
 analyze_suspend-4122  [003] ....   551.733582: suspend_resume: dpm_suspend_noirq[2] begin
  kworker/u16:25-4279  [000] ....   551.733827: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [suspend]
   kworker/u16:7-4261  [006] ....   551.733830: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [suspend]
  kworker/u16:17-4271  [004] ....   551.733833: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:24-4278  [001] ....   551.733837: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:24-4278  [001] ....   551.733838: device_pm_callback_end: ahci 0000:00:1f.2, err=0
   kworker/u16:8-4262  [005] ....   551.733841: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:24-4278  [001] ....   551.733841: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:20-4274  [007] ....   551.733858: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:20-4274  [007] ....   551.733858: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
  kworker/u16:20-4274  [007] ....   551.733861: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:14-4268  [003] ....   551.733871: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [suspend]
   kworker/u16:6-192   [002] ....   551.733876: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:17-4271  [004] ....   551.734034: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:17-4271  [004] ....   551.734039: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:17-4271  [004] ....   551.734039: device_pm_callback_end: i915 0000:00:02.0, err=0
  kworker/u16:17-4271  [004] ....   551.734041: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:8-4262  [005] ....   551.734087: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:17-4271  [004] ....   551.734235: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:25-4279  [000] ....   551.749603: device_pm_callback_end: r8169 0000:02:00.0, err=0
   kworker/u16:3-189   [000] ....   551.749613: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:7-4261  [006] ....   551.749616: device_pm_callback_end: ath9k 0000:01:00.0, err=0
   kworker/u16:6-192   [002] ....   551.749617: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:14-4268  [003] ....   551.749618: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:20-4274  [007] ....   551.749619: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
  kworker/u16:24-4278  [005] ....   551.749620: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
   kworker/u16:1-3228  [007] ....   551.749624: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:3-189   [000] ....   551.749734: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
   kworker/u16:1-3228  [007] ....   551.749740: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
 analyze_suspend-4122  [004] ....   551.749746: suspend_resume: dpm_suspend_noirq[2] end
 analyze_suspend-4122  [004] ....   551.751514: suspend_resume: CPU_OFF[1] begin
 analyze_suspend-4122  [004] ....   551.853920: suspend_resume: CPU_OFF[1] end
 analyze_suspend-4122  [004] ....   551.853921: suspend_resume: CPU_OFF[2] begin
 analyze_suspend-4122  [004] ....   551.958090: suspend_resume: CPU_OFF[2] end
 analyze_suspend-4122  [004] ....   551.958091: suspend_resume: CPU_OFF[3] begin
 analyze_suspend-4122  [004] ....   552.062240: suspend_resume: CPU_OFF[3] end
 analyze_suspend-4122  [004] ....   552.062241: suspend_resume: CPU_OFF[4] begin
 analyze_suspend-4122  [006] ....   552.166406: suspend_resume: CPU_OFF[4] end
 analyze_suspend-4122  [006] ....   552.166407: suspend_resume: CPU_OFF[5] begin
 analyze_suspend-4122  [006] ....   552.270526: suspend_resume: CPU_OFF[5] end
 analyze_suspend-4122  [006] ....   552.270527: suspend_resume: CPU_OFF[6] begin
 analyze_suspend-4122  [007] ....   552.374709: suspend_resume: CPU_OFF[6] end
 analyze_suspend-4122  [007] ....   552.374711: suspend_resume: CPU_OFF[7] begin
 analyze_suspend-4122  [000] ....   552.478839: suspend_resume: CPU_OFF[7] end
 analyze_suspend-4122  [000] d...   552.478841: suspend_resume: syscore_suspend[0] begin
 analyze_suspend-4122  [000] d...   552.478987: suspend_resume: syscore_suspend[0] end
 analyze_suspend-4122  [000] d...   552.478988: suspend_resume: machine_suspend[3] begin
 analyze_suspend-4122  [000] d...   552.479202: suspend_resume: acpi_suspend[3] begin
 analyze_suspend-4122  [000] d...   552.479989: suspend_resume: acpi_suspend[3] end
 analyze_suspend-4122  [000] d...   552.480302: suspend_resume: machine_suspend[3] end
 analyze_suspend-4122  [000] d...   552.480303: suspend_resume: syscore_resume[0] begin
 analyze_suspend-4122  [000] dN..   552.480661: suspend_resume: syscore_resume[0] end
 analyze_suspend-4122  [000] ....   552.480677: suspend_resume: CPU_ON[1] begin
 analyze_suspend-4122  [000] ....   552.494264: suspend_resume: CPU_ON[1] end
 analyze_suspend-4122  [000] ....   552.494266: suspend_resume: CPU_ON[2] begin
 analyze_suspend-4122  [000] ....   552.507807: suspend_resume: CPU_ON[2] end
 analyze_suspend-4122  [000] ....   552.507809: suspend_resume: CPU_ON[3] begin
 analyze_suspend-4122  [000] ....   552.521353: suspend_resume: CPU_ON[3] end
 analyze_suspend-4122  [000] ....   552.521354: suspend_resume: CPU_ON[4] begin
 analyze_suspend-4122  [000] ....   552.534777: suspend_resume: CPU_ON[4] end
 analyze_suspend-4122  [000] ....   552.534778: suspend_resume: CPU_ON[5] begin
 analyze_suspend-4122  [004] ....   552.548311: suspend_resume: CPU_ON[5] end
 analyze_suspend-4122  [004] ....   552.548313: suspend_resume: CPU_ON[6] begin
 analyze_suspend-4122  [004] ....   552.561831: suspend_resume: CPU_ON[6] end
 analyze_suspend-4122  [004] ....   552.561833: suspend_resume: CPU_ON[7] begin
 analyze_suspend-4122  [004] ....   552.575353: suspend_resume: CPU_ON[7] end
 analyze_suspend-4122  [004] ....   552.581888: suspend_resume: dpm_resume_noirq[16] begin
   kworker/u16:8-4262  [002] ....   552.581911: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:1-3228  [007] ....   552.581913: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:3-189   [000] ....   552.581916: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:24-4278  [005] ....   552.581921: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [resume]
   kworker/u16:8-4262  [002] ....   552.581930: device_pm_callback_end: pci 0000:00:00.0, err=0
   kworker/u16:6-192   [005] ....   552.581932: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:8-4262  [002] ....   552.581933: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:14-4268  [003] ....   552.581936: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:7-4261  [006] ....   552.581940: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [resume]
  kworker/u16:25-4279  [000] ....   552.581944: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:17-4271  [000] ....   552.581951: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:2-188   [002] ....   552.581975: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [resume]
  kworker/u16:26-4280  [002] ....   552.581989: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [resume]
  kworker/u16:17-4271  [000] ....   552.582047: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:26-4280  [002] ....   552.582058: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:14-4268  [003] ....   552.582107: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:7-4261  [006] ....   552.582108: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:15-4269  [005] ....   552.582112: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [resume]
  kworker/u16:10-4264  [002] ....   552.582114: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [resume]
  kworker/u16:24-4278  [005] ....   552.596779: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:25-4279  [003] ....   552.596845: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
   kworker/u16:6-192   [001] ....   552.596872: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:1-3228  [007] ....   552.596873: device_pm_callback_end: i915 0000:00:02.0, err=0
   kworker/u16:2-188   [006] ....   552.596883: device_pm_callback_end: ahci 0000:00:1f.2, err=0
   kworker/u16:3-189   [000] ....   552.596884: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:10-4264  [002] ....   552.597053: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:15-4269  [005] ....   552.597107: device_pm_callback_end: ath9k 0000:01:00.0, err=0
   kworker/u16:8-4262  [002] ....   552.597136: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
 analyze_suspend-4122  [000] ....   552.597203: suspend_resume: dpm_resume_noirq[16] end
 analyze_suspend-4122  [000] ....   552.597204: suspend_resume: dpm_resume_early[16] begin
 kworker/u16:140-4401  [007] ....   552.597212: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, early driver [resume]
 kworker/u16:140-4401  [007] ....   552.597220: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-4122  [000] ....   552.597472: suspend_resume: dpm_resume_early[16] end
 analyze_suspend-4122  [000] ....   552.597472: suspend_resume: dpm_resume[16] begin
 kworker/u16:141-4402  [006] ....   552.597516: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [resume]
 kworker/u16:141-4402  [006] ....   552.597518: device_pm_callback_end: pci 0000:00:00.0, err=0
 kworker/u16:141-4402  [006] ....   552.597520: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [resume]
 kworker/u16:119-4380  [003] ....   552.597530: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [resume]
 kworker/u16:117-4378  [001] ....   552.597531: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [resume]
 analyze_suspend-4122  [000] ....   552.597531: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [resume]
 analyze_suspend-4122  [000] ....   552.597532: device_pm_callback_end: reg-dummy reg-dummy, err=0
 kworker/u16:140-4401  [007] ....   552.597535: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [resume]
 kworker/u16:139-4400  [004] ....   552.597539: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [resume]
 kworker/u16:116-4377  [002] ....   552.597544: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [resume]
 kworker/u16:116-4377  [002] ....   552.597546: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
 analyze_suspend-4122  [000] ....   552.597547: device_pm_callback_start: button PNP0C0C:00, parent: LNXSYBUS:00, driver [resume]
 analyze_suspend-4122  [000] ....   552.597548: device_pm_callback_end: button PNP0C0C:00, err=0
 kworker/u16:116-4377  [002] ....   552.597549: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [resume]
 kworker/u16:116-4377  [002] ....   552.597550: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
 analyze_suspend-4122  [000] ....   552.597550: device_pm_callback_start: fan PNP0C0B:00, parent: LNXSYBUS:01, driver [resume]
 kworker/u16:116-4377  [002] ....   552.597552: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [resume]
 kworker/u16:119-4380  [003] .N..   552.597611: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
 kworker/u16:119-4380  [003] ....   552.597619: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [resume]
 kworker/u16:119-4380  [003] ....   552.597619: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
 kworker/u16:119-4380  [003] ....   552.597623: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [resume]
 kworker/u16:140-4401  [007] ....   552.597639: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
 kworker/u16:140-4401  [007] ....   552.597642: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [resume]
 kworker/u16:140-4401  [007] ....   552.597643: device_pm_callback_end: pci 0000:00:1f.3, err=0
 kworker/u16:140-4401  [007] ....   552.597645: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [resume]
 kworker/u16:140-4401  [007] ....   552.597675: device_pm_callback_end: ath9k 0000:01:00.0, err=0
 kworker/u16:140-4401  [007] ....   552.597676: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [resume]
 kworker/u16:117-4378  [001] ....   552.597705: device_pm_callback_end: mei_me 0000:00:16.0, err=0
 kworker/u16:117-4378  [001] ....   552.597710: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [resume]
 analyze_suspend-4122  [000] ....   552.597749: device_pm_callback_end: fan PNP0C0B:00, err=0
 kworker/u16:117-4378  [001] ....   552.597750: device_pm_callback_end: usb usb1, err=0
 analyze_suspend-4122  [000] ....   552.597752: device_pm_callback_start: fan PNP0C0B:01, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-4122  [000] ....   552.597760: device_pm_callback_end: fan PNP0C0B:01, err=0
 kworker/u16:116-4377  [002] ....   552.597761: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
 analyze_suspend-4122  [000] ....   552.597761: device_pm_callback_start: fan PNP0C0B:02, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-4122  [000] ....   552.597766: device_pm_callback_end: fan PNP0C0B:02, err=0
 analyze_suspend-4122  [000] ....   552.597767: device_pm_callback_start: fan PNP0C0B:03, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-4122  [000] ....   552.597772: device_pm_callback_end: fan PNP0C0B:03, err=0
 analyze_suspend-4122  [000] ....   552.597786: device_pm_callback_start: fan PNP0C0B:04, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-4122  [000] ....   552.597790: device_pm_callback_end: fan PNP0C0B:04, err=0
 analyze_suspend-4122  [000] ....   552.597791: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [resume]
 kworker/u16:117-4378  [001] ....   552.597796: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [resume]
 analyze_suspend-4122  [000] .N..   552.597814: device_pm_callback_end: thermal LNXTHERM:00, err=0
 analyze_suspend-4122  [000] ....   552.597879: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-4122  [000] .N..   552.597880: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-4122  [000] ....   552.597898: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-4122  [000] ....   552.597899: device_pm_callback_end: platform INT0800:00, err=0
 analyze_suspend-4122  [000] ....   552.597900: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-4122  [000] ....   552.597900: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-4122  [000] ....   552.597901: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-4122  [000] ....   552.597901: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-4122  [000] ....   552.597902: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [resume]
