# suspend-061314-131447 skynet freeze 3.15.0-latest
# tracer: nop
#
# entries-in-buffer/entries-written: 710/710   #P:8
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-2942  [007] ...1   134.318885: tracing_mark_write: SUSPEND START
 analyze_suspend-2804  [006] ....   134.456675: device_pm_callback_end: system 00:06, err=0
 analyze_suspend-2804  [006] ....   134.456676: device_pm_callback_start: system 00:05, parent: pnp0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456677: device_pm_callback_end: system 00:05, err=0
 analyze_suspend-2804  [006] ....   134.456678: device_pm_callback_start: system 00:04, parent: pnp0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456678: device_pm_callback_end: system 00:04, err=0
 analyze_suspend-2804  [006] ....   134.456679: device_pm_callback_start: system 00:03, parent: pnp0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456680: device_pm_callback_end: system 00:03, err=0
 analyze_suspend-2804  [006] ....   134.456681: device_pm_callback_start: rtc_cmos 00:02, parent: pnp0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456685: device_pm_callback_end: rtc_cmos 00:02, err=0
 analyze_suspend-2804  [006] ....   134.456686: device_pm_callback_start: system 00:01, parent: pnp0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456687: device_pm_callback_end: system 00:01, err=0
 analyze_suspend-2804  [006] ....   134.456688: device_pm_callback_start: system 00:00, parent: pnp0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456688: device_pm_callback_end: system 00:00, err=0
 analyze_suspend-2804  [006] .N..   134.456691: device_pm_callback_start: platform PNP0C0B:04, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] .N..   134.456691: device_pm_callback_end: platform PNP0C0B:04, err=0
 analyze_suspend-2804  [006] ....   134.456695: device_pm_callback_start: platform PNP0C0B:03, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456695: device_pm_callback_end: platform PNP0C0B:03, err=0
 analyze_suspend-2804  [006] ....   134.456696: device_pm_callback_start: platform PNP0C0B:02, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456696: device_pm_callback_end: platform PNP0C0B:02, err=0
 analyze_suspend-2804  [006] ....   134.456697: device_pm_callback_start: platform PNP0C0B:01, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456697: device_pm_callback_end: platform PNP0C0B:01, err=0
 analyze_suspend-2804  [006] ....   134.456698: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456699: device_pm_callback_end: platform PNP0C0B:00, err=0
 analyze_suspend-2804  [006] ....   134.456700: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456700: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-2804  [006] ....   134.456701: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456701: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-2804  [006] ....   134.456702: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456702: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-2804  [006] ....   134.456703: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456703: device_pm_callback_end: platform INT0800:00, err=0
  kworker/u16:19-2953  [005] ....   134.456710: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456711: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [suspend]
 analyze_suspend-2804  [006] ....   134.456711: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-2804  [006] ....   134.456713: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [suspend]
 analyze_suspend-2804  [006] ....   134.456713: device_pm_callback_end: thermal LNXTHERM:00, err=0
  kworker/u16:18-2952  [000] ....   134.456721: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [suspend]
  kworker/u16:20-2954  [003] ....   134.456737: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [suspend]
  kworker/u16:20-2954  [003] ....   134.456737: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:21-2955  [003] ....   134.456750: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [suspend]
  kworker/u16:21-2955  [003] ....   134.456750: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
 analyze_suspend-2804  [006] ....   134.456757: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [suspend]
 analyze_suspend-2804  [006] ....   134.456757: device_pm_callback_end: reg-dummy reg-dummy, err=0
  kworker/u16:24-2958  [007] ....   134.456790: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [suspend]
  kworker/u16:26-2960  [003] ....   134.456816: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [suspend]
  kworker/u16:26-2960  [003] ....   134.456847: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:26-2960  [003] ....   134.456853: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [suspend]
  kworker/u16:28-2962  [002] ....   134.456871: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [suspend]
  kworker/u16:28-2962  [002] ....   134.456872: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:13-2947  [001] ....   134.456908: device_pm_callback_end: usb 1-1.1, err=0
  kworker/u16:19-2953  [005] ....   134.457354: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:22-2956  [003] ....   134.457358: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [suspend]
  kworker/u16:22-2956  [003] ....   134.457359: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
   kworker/u16:8-194   [003] ....   134.458684: device_pm_callback_end: usb 2-1, err=0
  kworker/u16:16-2950  [007] ....   134.458689: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [suspend]
  kworker/u16:18-2952  [000] ....   134.459006: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:23-2957  [003] ....   134.459010: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [suspend]
  kworker/u16:23-2957  [003] ....   134.459011: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:9-2943  [002] ....   134.459163: device_pm_callback_end: usb 1-1.5, err=0
  kworker/u16:16-2950  [001] ....   134.459437: device_pm_callback_end: usb usb2, err=0
  kworker/u16:21-2955  [003] ....   134.459441: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [suspend]
   kworker/u16:2-188   [007] ....   134.472649: device_pm_callback_end: usb 4-3.4, err=0
   kworker/u16:5-191   [000] ....   134.472654: device_pm_callback_start: usb 4-3, parent: usb4, type [suspend]
   kworker/u16:3-189   [005] ....   134.476648: device_pm_callback_end: usb 1-1.2, err=0
  kworker/u16:21-2955  [003] ....   134.476712: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
  kworker/u16:26-2960  [000] ....   134.478350: device_pm_callback_end: i915 0000:00:02.0, err=0
  kworker/u16:24-2958  [007] ....   134.488654: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
   kworker/u16:5-191   [002] ....   134.512695: device_pm_callback_end: usb 4-3, err=0
  kworker/u16:11-2945  [004] ....   134.512703: device_pm_callback_start: usb usb4, parent: 0000:00:14.0, type [suspend]
  kworker/u16:11-2945  [001] ....   134.512736: device_pm_callback_end: usb usb4, err=0
  kworker/u16:10-2944  [000] ....   134.537417: device_pm_callback_end: usb 3-3, err=0
  kworker/u16:15-2949  [002] ....   134.537482: device_pm_callback_start: usb usb3, parent: 0000:00:14.0, type [suspend]
  kworker/u16:15-2949  [004] ....   134.537574: device_pm_callback_end: usb usb3, err=0
  kworker/u16:27-2961  [006] ....   134.537618: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [suspend]
  kworker/u16:27-2961  [006] ....   134.537665: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
   kworker/u16:7-193   [005] ....   134.557216: device_pm_callback_end: usb 1-1.4.3, err=0
   kworker/u16:4-190   [002] ....   134.557230: device_pm_callback_start: usb 1-1.4, parent: 1-1, type [suspend]
   kworker/u16:4-190   [002] ....   134.559374: device_pm_callback_end: usb 1-1.4, err=0
  kworker/u16:14-2948  [007] ....   134.559405: device_pm_callback_start: usb 1-1, parent: usb1, type [suspend]
  kworker/u16:14-2948  [000] ....   134.576737: device_pm_callback_end: usb 1-1, err=0
  kworker/u16:17-2951  [005] ....   134.576803: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [suspend]
  kworker/u16:17-2951  [002] ....   134.577453: device_pm_callback_end: usb usb1, err=0
  kworker/u16:25-2959  [003] ....   134.577490: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [suspend]
  kworker/u16:25-2959  [003] ....   134.592804: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:0-6     [006] ....   135.296279: device_pm_callback_end: sd 0:0:0:0, err=0
   kworker/u16:6-192   [003] ....   135.296334: device_pm_callback_start: scsi target0:0:0, parent: host0, bus [suspend]
   kworker/u16:6-192   [003] ....   135.296335: device_pm_callback_end: scsi target0:0:0, err=0
   kworker/u16:1-78    [005] ....   135.296380: device_pm_callback_start: scsi host0, parent: ata1, bus [suspend]
   kworker/u16:1-78    [005] ....   135.296382: device_pm_callback_end: scsi host0, err=0
  kworker/u16:12-2946  [004] ....   135.296449: device_pm_callback_start:  ata1, parent: 0000:00:1f.2, type [suspend]
  kworker/u16:12-2946  [004] ....   135.296577: device_pm_callback_end:  ata1, err=0
  kworker/u16:20-2954  [003] ....   135.296645: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [suspend]
  kworker/u16:20-2954  [000] ....   135.309488: device_pm_callback_end: ahci 0000:00:1f.2, err=0
 analyze_suspend-2804  [001] ....   135.309564: suspend_resume: dpm_suspend[2] end
 analyze_suspend-2804  [001] ....   135.309565: suspend_resume: dpm_suspend_late[2] begin
   kworker/u16:6-192   [003] ....   135.309839: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, late driver [suspend]
   kworker/u16:6-192   [003] ....   135.325453: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-2804  [001] ....   135.325516: suspend_resume: dpm_suspend_late[2] end
 analyze_suspend-2804  [001] ....   135.325517: suspend_resume: dpm_suspend_noirq[2] begin
  kworker/u16:20-2954  [000] ....   135.325838: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [suspend]
   kworker/u16:1-78    [005] ....   135.325841: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [suspend]
  kworker/u16:12-2946  [004] ....   135.325845: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:6-192   [003] ....   135.325847: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:6-192   [003] ....   135.325848: device_pm_callback_end: ahci 0000:00:1f.2, err=0
   kworker/u16:6-192   [003] ....   135.325851: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:28-2962  [002] ....   135.325853: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:17-2951  [006] ....   135.325860: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:17-2951  [006] ....   135.325861: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
  kworker/u16:17-2951  [006] ....   135.325863: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:12-2946  [004] ....   135.326018: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:12-2946  [004] ....   135.326023: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [suspend]
  kworker/u16:28-2962  [002] ....   135.326062: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:28-2962  [002] ....   135.326067: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:14-2948  [006] ....   135.326185: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:14-2948  [006] ....   135.326185: device_pm_callback_end: i915 0000:00:02.0, err=0
   kworker/u16:4-190   [003] ....   135.326187: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:4-190   [003] ....   135.326286: device_pm_callback_end: pci 0000:00:00.0, err=0
   kworker/u16:1-78    [001] ....   135.341461: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:20-2954  [000] ....   135.341471: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:12-2946  [004] ....   135.341472: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:28-2962  [002] ....   135.341473: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
   kworker/u16:6-192   [003] ....   135.341474: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
  kworker/u16:17-2951  [006] ....   135.341477: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:0-6     [001] ....   135.341477: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:25-2959  [004] ....   135.341481: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:0-6     [001] ....   135.341596: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:25-2959  [004] ....   135.341599: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
 analyze_suspend-2804  [005] ....   135.341605: suspend_resume: dpm_suspend_noirq[2] end
 analyze_suspend-2804  [005] ....   135.341606: suspend_resume: machine_suspend[1] begin
 analyze_suspend-2804  [005] ....   145.335411: suspend_resume: machine_suspend[1] end
 analyze_suspend-2804  [005] ....   145.335412: suspend_resume: dpm_resume_noirq[16] begin
  kworker/u16:14-2948  [006] ....   145.335428: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:25-2959  [004] ....   145.335433: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:14-2948  [006] ....   145.335437: device_pm_callback_end: pci 0000:00:00.0, err=0
   kworker/u16:0-6     [001] ....   145.335438: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:14-2948  [006] ....   145.335439: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [resume]
  kworker/u16:17-2951  [003] ....   145.335444: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:28-2962  [002] ....   145.335449: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:6-192   [000] ....   145.335454: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:12-2946  [004] ....   145.335473: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [resume]
  kworker/u16:20-2954  [003] ....   145.335474: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:1-78    [001] ....   145.335475: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:4-190   [002] ....   145.335478: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [resume]
   kworker/u16:7-193   [007] ....   145.335484: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [resume]
   kworker/u16:7-193   [007] ....   145.335559: device_pm_callback_end: pci 0000:00:1f.3, err=0
   kworker/u16:1-78    [001] ....   145.335566: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
   kworker/u16:6-192   [000] ....   145.335628: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
  kworker/u16:12-2946  [004] ....   145.335633: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:27-2961  [006] ....   145.335634: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [resume]
  kworker/u16:15-2949  [003] ....   145.335639: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [resume]
  kworker/u16:14-2948  [006] ....   145.351082: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:20-2954  [000] ....   145.351176: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
  kworker/u16:17-2951  [003] ....   145.351195: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:0-6     [005] ....   145.351206: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:25-2959  [004] .N..   145.351311: device_pm_callback_end: i915 0000:00:02.0, err=0
  kworker/u16:27-2961  [002] ....   145.351317: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:15-2949  [001] ....   145.351333: device_pm_callback_end: r8169 0000:02:00.0, err=0
   kworker/u16:4-190   [002] ....   145.351358: device_pm_callback_end: ahci 0000:00:1f.2, err=0
  kworker/u16:28-2962  [006] ....   145.351415: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
 analyze_suspend-2804  [005] ....   145.351437: suspend_resume: dpm_resume_noirq[16] end
 analyze_suspend-2804  [005] ....   145.351437: suspend_resume: dpm_resume_early[16] begin
  kworker/u16:28-2962  [006] ....   145.351445: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, early driver [resume]
  kworker/u16:28-2962  [006] ....   145.351452: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-2804  [005] ....   145.351666: suspend_resume: dpm_resume_early[16] end
 analyze_suspend-2804  [005] ....   145.351667: suspend_resume: dpm_resume[16] begin
  kworker/u16:28-2962  [006] ....   145.351674: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [resume]
  kworker/u16:28-2962  [006] ....   145.351675: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:28-2962  [006] ....   145.351677: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [resume]
 kworker/u16:124-3058  [000] ....   145.351701: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [resume]
 kworker/u16:125-3059  [003] ....   145.351701: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [resume]
 kworker/u16:127-3061  [004] ....   145.351707: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [resume]
 kworker/u16:128-3062  [001] ....   145.351710: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [resume]
 analyze_suspend-2804  [005] ....   145.351738: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [resume]
 analyze_suspend-2804  [005] ....   145.351739: device_pm_callback_end: reg-dummy reg-dummy, err=0
 analyze_suspend-2804  [005] ....   145.351752: device_pm_callback_start: button PNP0C0C:00, parent: LNXSYBUS:00, driver [resume]
 analyze_suspend-2804  [005] ....   145.351752: device_pm_callback_end: button PNP0C0C:00, err=0
 analyze_suspend-2804  [005] ....   145.351754: device_pm_callback_start: fan PNP0C0B:00, parent: LNXSYBUS:01, driver [resume]
 kworker/u16:124-3058  [000] .N..   145.351789: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
 kworker/u16:127-3061  [004] ....   145.351798: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
 kworker/u16:126-3060  [000] ....   145.351799: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [resume]
 kworker/u16:126-3060  [000] ....   145.351799: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
 kworker/u16:127-3061  [004] ....   145.351801: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [resume]
 kworker/u16:126-3060  [000] ....   145.351801: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [resume]
 kworker/u16:127-3061  [004] ....   145.351802: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
 kworker/u16:127-3061  [004] ....   145.351805: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [resume]
 kworker/u16:127-3061  [004] ....   145.351806: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
 kworker/u16:127-3061  [004] ....   145.351808: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [resume]
 kworker/u16:124-3058  [000] ....   145.351811: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [resume]
 kworker/u16:124-3058  [000] ....   145.351811: device_pm_callback_end: pci 0000:00:1f.3, err=0
 kworker/u16:124-3058  [000] ....   145.351815: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [resume]
  kworker/u16:89-3023  [003] ....   145.351816: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [resume]
  kworker/u16:88-3022  [000] ....   145.351824: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [resume]
  kworker/u16:89-3023  [003] ....   145.351835: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:88-3022  [000] ....   145.351858: device_pm_callback_end: usb usb1, err=0
  kworker/u16:91-3025  [005] ....   145.351880: device_pm_callback_start: usb usb3, parent: 0000:00:14.0, type [resume]
 kworker/u16:125-3059  [001] ....   145.351880: device_pm_callback_end: mei_me 0000:00:16.0, err=0
 analyze_suspend-2804  [001] ....   145.351902: device_pm_callback_end: fan PNP0C0B:00, err=0
 analyze_suspend-2804  [001] ....   145.351904: device_pm_callback_start: fan PNP0C0B:01, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2804  [001] ....   145.351913: device_pm_callback_end: fan PNP0C0B:01, err=0
 analyze_suspend-2804  [001] ....   145.351915: device_pm_callback_start: fan PNP0C0B:02, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2804  [001] ....   145.351921: device_pm_callback_end: fan PNP0C0B:02, err=0
 analyze_suspend-2804  [001] ....   145.351923: device_pm_callback_start: fan PNP0C0B:03, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2804  [001] ....   145.351929: device_pm_callback_end: fan PNP0C0B:03, err=0
 kworker/u16:126-3060  [000] ....   145.351930: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
 analyze_suspend-2804  [001] ....   145.351931: device_pm_callback_start: fan PNP0C0B:04, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2804  [001] ....   145.351937: device_pm_callback_end: fan PNP0C0B:04, err=0
 analyze_suspend-2804  [001] ....   145.351939: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [resume]
  kworker/u16:97-3031  [003] ....   145.351947: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [resume]
 analyze_suspend-2804  [001] .N..   145.351976: device_pm_callback_end: thermal LNXTHERM:00, err=0
 analyze_suspend-2804  [001] ....   145.352019: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2804  [001] .N..   145.352020: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-2804  [001] ....   145.352039: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352040: device_pm_callback_end: platform INT0800:00, err=0
 analyze_suspend-2804  [001] ....   145.352041: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352041: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-2804  [001] ....   145.352042: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352042: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-2804  [001] ....   145.352043: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [resume]
 analyze_suspend-2804  [001] ....   145.352043: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-2804  [001] ....   145.352044: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [resume]
 analyze_suspend-2804  [001] ....   145.352044: device_pm_callback_end: platform PNP0C0B:00, err=0
 analyze_suspend-2804  [001] ....   145.352045: device_pm_callback_start: platform PNP0C0B:01, parent: platform, bus [resume]
 analyze_suspend-2804  [001] ....   145.352045: device_pm_callback_end: platform PNP0C0B:01, err=0
 analyze_suspend-2804  [001] ....   145.352046: device_pm_callback_start: platform PNP0C0B:02, parent: platform, bus [resume]
 analyze_suspend-2804  [001] ....   145.352046: device_pm_callback_end: platform PNP0C0B:02, err=0
 analyze_suspend-2804  [001] ....   145.352047: device_pm_callback_start: platform PNP0C0B:03, parent: platform, bus [resume]
 analyze_suspend-2804  [001] ....   145.352048: device_pm_callback_end: platform PNP0C0B:03, err=0
 analyze_suspend-2804  [001] ....   145.352048: device_pm_callback_start: platform PNP0C0B:04, parent: platform, bus [resume]
 analyze_suspend-2804  [001] ....   145.352049: device_pm_callback_end: platform PNP0C0B:04, err=0
 analyze_suspend-2804  [001] ....   145.352050: device_pm_callback_start: button LNXPWRBN:00, parent: LNXSYSTM:00, driver [resume]
 analyze_suspend-2804  [001] ....   145.352050: device_pm_callback_end: button LNXPWRBN:00, err=0
 analyze_suspend-2804  [001] ....   145.352051: device_pm_callback_start: system 00:00, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352052: device_pm_callback_end: system 00:00, err=0
 analyze_suspend-2804  [001] ....   145.352053: device_pm_callback_start: system 00:01, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352053: device_pm_callback_end: system 00:01, err=0
 analyze_suspend-2804  [001] ....   145.352054: device_pm_callback_start: rtc_cmos 00:02, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352055: device_pm_callback_end: rtc_cmos 00:02, err=0
 analyze_suspend-2804  [001] ....   145.352056: device_pm_callback_start: system 00:03, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352057: device_pm_callback_end: system 00:03, err=0
 analyze_suspend-2804  [001] ....   145.352058: device_pm_callback_start: system 00:04, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352058: device_pm_callback_end: system 00:04, err=0
 analyze_suspend-2804  [001] ....   145.352059: device_pm_callback_start: system 00:05, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352060: device_pm_callback_end: system 00:05, err=0
 analyze_suspend-2804  [001] ....   145.352061: device_pm_callback_start: system 00:06, parent: pnp0, bus [resume]
 analyze_suspend-2804  [001] ....   145.352061: device_pm_callback_end: system 00:06, err=0
