# suspend-061314-131149 skynet standby 3.15.0-latest
# tracer: nop
#
# entries-in-buffer/entries-written: 744/744   #P:8
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-2613  [006] ...1    77.795478: tracing_mark_write: SUSPEND START
 analyze_suspend-2475  [007] ....    77.931987: device_pm_callback_start: system 00:06, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.931987: device_pm_callback_end: system 00:06, err=0
 analyze_suspend-2475  [007] ....    77.931991: device_pm_callback_start: system 00:05, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.931991: device_pm_callback_end: system 00:05, err=0
 analyze_suspend-2475  [007] ....    77.931992: device_pm_callback_start: system 00:04, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.931993: device_pm_callback_end: system 00:04, err=0
 analyze_suspend-2475  [007] ....    77.931994: device_pm_callback_start: system 00:03, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.931994: device_pm_callback_end: system 00:03, err=0
 analyze_suspend-2475  [007] ....    77.931996: device_pm_callback_start: rtc_cmos 00:02, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932000: device_pm_callback_end: rtc_cmos 00:02, err=0
 analyze_suspend-2475  [007] ....    77.932001: device_pm_callback_start: system 00:01, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932001: device_pm_callback_end: system 00:01, err=0
 analyze_suspend-2475  [007] ....    77.932002: device_pm_callback_start: system 00:00, parent: pnp0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932003: device_pm_callback_end: system 00:00, err=0
 analyze_suspend-2475  [007] ....    77.932006: device_pm_callback_start: platform PNP0C0B:04, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932006: device_pm_callback_end: platform PNP0C0B:04, err=0
 analyze_suspend-2475  [007] ....    77.932007: device_pm_callback_start: platform PNP0C0B:03, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932007: device_pm_callback_end: platform PNP0C0B:03, err=0
 analyze_suspend-2475  [007] ....    77.932009: device_pm_callback_start: platform PNP0C0B:02, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932009: device_pm_callback_end: platform PNP0C0B:02, err=0
 analyze_suspend-2475  [007] ....    77.932010: device_pm_callback_start: platform PNP0C0B:01, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932010: device_pm_callback_end: platform PNP0C0B:01, err=0
 analyze_suspend-2475  [007] ....    77.932011: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932011: device_pm_callback_end: platform PNP0C0B:00, err=0
 analyze_suspend-2475  [007] ....    77.932012: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932012: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-2475  [007] ....    77.932013: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932013: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-2475  [007] ....    77.932014: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932014: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-2475  [007] ....    77.932016: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932016: device_pm_callback_end: platform INT0800:00, err=0
 analyze_suspend-2475  [007] ....    77.932020: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [suspend]
 analyze_suspend-2475  [007] ....    77.932021: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-2475  [007] ....    77.932022: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [suspend]
 analyze_suspend-2475  [007] ....    77.932023: device_pm_callback_end: thermal LNXTHERM:00, err=0
  kworker/u16:17-2622  [002] ....    77.932064: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932066: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [suspend]
 analyze_suspend-2475  [007] ....    77.932067: device_pm_callback_end: reg-dummy reg-dummy, err=0
  kworker/u16:18-2623  [000] ....    77.932086: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [suspend]
  kworker/u16:19-2624  [004] ....    77.932098: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [suspend]
  kworker/u16:19-2624  [004] ....    77.932099: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:20-2625  [003] ....    77.932117: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [suspend]
  kworker/u16:20-2625  [003] ....    77.932118: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
  kworker/u16:23-2628  [003] ....    77.932157: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [suspend]
  kworker/u16:25-2630  [007] ....    77.932186: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [suspend]
  kworker/u16:11-2616  [005] ....    77.932190: device_pm_callback_end: usb 1-1.1, err=0
  kworker/u16:26-2631  [001] ....    77.932204: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [suspend]
  kworker/u16:27-2632  [003] ....    77.932244: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [suspend]
  kworker/u16:27-2632  [003] ....    77.932245: device_pm_callback_end: pci 0000:00:00.0, err=0
  kworker/u16:25-2630  [007] ....    77.932264: device_pm_callback_end: mei_me 0000:00:16.0, err=0
  kworker/u16:17-2622  [002] ....    77.932723: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:21-2626  [007] ....    77.932728: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [suspend]
  kworker/u16:21-2626  [007] ....    77.932729: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
   kworker/u16:7-193   [002] ....    77.934101: device_pm_callback_end: usb 2-1, err=0
  kworker/u16:15-2620  [003] ....    77.934105: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [suspend]
  kworker/u16:18-2623  [000] ....    77.934374: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:22-2627  [006] ....    77.934379: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [suspend]
  kworker/u16:22-2627  [006] ....    77.934379: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
  kworker/u16:15-2620  [001] ....    77.934964: device_pm_callback_end: usb usb2, err=0
  kworker/u16:20-2625  [003] ....    77.934969: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [suspend]
   kworker/u16:5-191   [004] ....    77.945969: device_pm_callback_end: usb 4-3.4, err=0
   kworker/u16:0-6     [006] ....    77.945978: device_pm_callback_start: usb 4-3, parent: usb4, type [suspend]
   kworker/u16:1-78    [005] ....    77.949982: device_pm_callback_end: usb 1-1.2, err=0
  kworker/u16:20-2625  [003] ....    77.950030: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
  kworker/u16:23-2628  [005] ....    77.962026: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
  kworker/u16:26-2631  [002] ....    77.963863: device_pm_callback_end: i915 0000:00:02.0, err=0
   kworker/u16:0-6     [001] ....    77.986067: device_pm_callback_end: usb 4-3, err=0
  kworker/u16:12-2617  [000] ....    77.986133: device_pm_callback_start: usb usb4, parent: 0000:00:14.0, type [suspend]
  kworker/u16:12-2617  [001] ....    77.986200: device_pm_callback_end: usb usb4, err=0
  kworker/u16:10-2615  [000] ....    78.010718: device_pm_callback_end: usb 3-3, err=0
  kworker/u16:14-2619  [002] ....    78.010778: device_pm_callback_start: usb usb3, parent: 0000:00:14.0, type [suspend]
  kworker/u16:14-2619  [004] ....    78.010868: device_pm_callback_end: usb usb3, err=0
  kworker/u16:11-2616  [005] ....    78.010929: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [suspend]
  kworker/u16:11-2616  [005] ....    78.010990: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
   kworker/u16:8-197   [005] ....    78.030635: device_pm_callback_end: usb 1-1.4.3, err=0
   kworker/u16:2-188   [001] ....    78.030645: device_pm_callback_start: usb 1-1.4, parent: 1-1, type [suspend]
   kworker/u16:2-188   [001] ....    78.032788: device_pm_callback_end: usb 1-1.4, err=0
  kworker/u16:13-2618  [006] ....    78.032834: device_pm_callback_start: usb 1-1, parent: usb1, type [suspend]
  kworker/u16:13-2618  [006] ....    78.050175: device_pm_callback_end: usb 1-1, err=0
  kworker/u16:16-2621  [002] ....    78.050185: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [suspend]
  kworker/u16:16-2621  [003] ....    78.050985: device_pm_callback_end: usb usb1, err=0
  kworker/u16:24-2629  [007] ....    78.193620: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [suspend]
  kworker/u16:24-2629  [007] ....    78.193672: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:4-190   [007] ....    78.751812: device_pm_callback_end: sd 0:0:0:0, err=0
   kworker/u16:6-192   [003] ....    78.751834: device_pm_callback_start: scsi target0:0:0, parent: host0, bus [suspend]
   kworker/u16:6-192   [003] ....    78.751836: device_pm_callback_end: scsi target0:0:0, err=0
   kworker/u16:9-2614  [002] ....    78.751896: device_pm_callback_start: scsi host0, parent: ata1, bus [suspend]
   kworker/u16:9-2614  [002] ....    78.751911: device_pm_callback_end: scsi host0, err=0
   kworker/u16:3-189   [000] ....    78.751971: device_pm_callback_start:  ata1, parent: 0000:00:1f.2, type [suspend]
   kworker/u16:3-189   [000] ....    78.752085: device_pm_callback_end:  ata1, err=0
  kworker/u16:19-2624  [004] ....    78.752097: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [suspend]
  kworker/u16:19-2624  [004] ....    78.767579: device_pm_callback_end: ahci 0000:00:1f.2, err=0
 analyze_suspend-2475  [001] ....    78.767641: suspend_resume: dpm_suspend[2] end
 analyze_suspend-2475  [001] ....    78.767642: suspend_resume: dpm_suspend_late[2] begin
  kworker/u16:27-2632  [003] ....    78.767940: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, late driver [suspend]
  kworker/u16:27-2632  [003] ....    78.783591: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-2475  [001] ....    78.783632: suspend_resume: dpm_suspend_late[2] end
 analyze_suspend-2475  [001] ....    78.783632: suspend_resume: dpm_suspend_noirq[2] begin
   kworker/u16:6-192   [007] ....    78.783899: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [suspend]
   kworker/u16:9-2614  [002] ....    78.783902: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [suspend]
   kworker/u16:3-189   [000] ....    78.783904: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:27-2632  [003] ....    78.783907: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:27-2632  [003] ....    78.783908: device_pm_callback_end: ahci 0000:00:1f.2, err=0
  kworker/u16:19-2624  [004] ....    78.783912: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:27-2632  [003] ....    78.783913: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:3-189   [000] ....    78.784069: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:19-2624  [004] ....    78.784104: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
   kworker/u16:4-190   [007] ....    78.784248: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:4-190   [007] ....    78.784249: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
  kworker/u16:24-2629  [000] ....    78.784250: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:4-190   [007] ....    78.784252: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [suspend]
  kworker/u16:16-2621  [003] ....    78.784254: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:13-2618  [006] ....    78.784258: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:13-2618  [006] ....    78.784259: device_pm_callback_end: i915 0000:00:02.0, err=0
   kworker/u16:2-188   [001] ....    78.784260: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:2-188   [001] ....    78.784344: device_pm_callback_end: pci 0000:00:00.0, err=0
   kworker/u16:4-190   [001] ....    78.799624: device_pm_callback_end: mei_me 0000:00:16.0, err=0
   kworker/u16:9-2614  [002] ....    78.799635: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:19-2624  [004] ....    78.799641: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [suspend]
   kworker/u16:6-192   [007] ....    78.799646: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:24-2629  [000] ....    78.799648: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
   kworker/u16:3-189   [001] ....    78.799651: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [suspend]
  kworker/u16:27-2632  [003] ....    78.799651: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
  kworker/u16:16-2621  [000] ....    78.799655: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
  kworker/u16:19-2624  [004] ....    78.799767: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:3-189   [001] ....    78.799770: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
 analyze_suspend-2475  [006] ....    78.799776: suspend_resume: dpm_suspend_noirq[2] end
 analyze_suspend-2475  [006] ....    78.801539: suspend_resume: CPU_OFF[1] begin
 analyze_suspend-2475  [003] ....    78.904037: suspend_resume: CPU_OFF[1] end
 analyze_suspend-2475  [003] ....    78.904038: suspend_resume: CPU_OFF[2] begin
 analyze_suspend-2475  [003] ....    79.008226: suspend_resume: CPU_OFF[2] end
 analyze_suspend-2475  [003] ....    79.008227: suspend_resume: CPU_OFF[3] begin
 analyze_suspend-2475  [006] ....    79.112437: suspend_resume: CPU_OFF[3] end
 analyze_suspend-2475  [006] ....    79.112439: suspend_resume: CPU_OFF[4] begin
 analyze_suspend-2475  [007] ....    79.216631: suspend_resume: CPU_OFF[4] end
 analyze_suspend-2475  [007] ....    79.216632: suspend_resume: CPU_OFF[5] begin
 analyze_suspend-2475  [007] ....    79.320812: suspend_resume: CPU_OFF[5] end
 analyze_suspend-2475  [007] ....    79.320813: suspend_resume: CPU_OFF[6] begin
 analyze_suspend-2475  [007] ....    79.425032: suspend_resume: CPU_OFF[6] end
 analyze_suspend-2475  [007] ....    79.425033: suspend_resume: CPU_OFF[7] begin
 analyze_suspend-2475  [000] ....    79.529235: suspend_resume: CPU_OFF[7] end
 analyze_suspend-2475  [000] d...    79.529237: suspend_resume: syscore_suspend[0] begin
 analyze_suspend-2475  [000] d...    79.529381: suspend_resume: syscore_suspend[0] end
 analyze_suspend-2475  [000] d...    79.529381: suspend_resume: machine_suspend[2] begin
 analyze_suspend-2475  [000] d...    79.529596: suspend_resume: acpi_suspend[1] begin
 analyze_suspend-2475  [000] d...    82.105800: suspend_resume: acpi_suspend[1] end
 analyze_suspend-2475  [000] d...    82.106084: suspend_resume: machine_suspend[2] end
 analyze_suspend-2475  [000] d...    82.106085: suspend_resume: syscore_resume[0] begin
 analyze_suspend-2475  [000] dN..    82.106478: suspend_resume: syscore_resume[0] end
 analyze_suspend-2475  [000] ....    82.106490: suspend_resume: CPU_ON[1] begin
 analyze_suspend-2475  [000] ....    82.119916: suspend_resume: CPU_ON[1] end
 analyze_suspend-2475  [000] ....    82.119918: suspend_resume: CPU_ON[2] begin
 analyze_suspend-2475  [001] ....    82.133346: suspend_resume: CPU_ON[2] end
 analyze_suspend-2475  [001] ....    82.133348: suspend_resume: CPU_ON[3] begin
 analyze_suspend-2475  [001] ....    82.146853: suspend_resume: CPU_ON[3] end
 analyze_suspend-2475  [001] ....    82.146854: suspend_resume: CPU_ON[4] begin
 analyze_suspend-2475  [001] ....    82.160251: suspend_resume: CPU_ON[4] end
 analyze_suspend-2475  [001] ....    82.160253: suspend_resume: CPU_ON[5] begin
 analyze_suspend-2475  [001] ....    82.173776: suspend_resume: CPU_ON[5] end
 analyze_suspend-2475  [001] ....    82.173778: suspend_resume: CPU_ON[6] begin
 analyze_suspend-2475  [001] ....    82.187215: suspend_resume: CPU_ON[6] end
 analyze_suspend-2475  [001] ....    82.187217: suspend_resume: CPU_ON[7] begin
 analyze_suspend-2475  [001] ....    82.200644: suspend_resume: CPU_ON[7] end
 analyze_suspend-2475  [005] ....    82.207043: suspend_resume: dpm_resume_noirq[16] begin
   kworker/u16:8-197   [000] ....    82.207066: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:3-189   [001] ....    82.207068: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:19-2624  [004] ....    82.207072: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:16-2621  [002] ....    82.207076: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, noirq power domain [resume]
  kworker/u16:27-2632  [003] ....    82.207080: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, noirq bus [resume]
  kworker/u16:24-2629  [007] ....    82.207084: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:8-197   [000] ....    82.207094: device_pm_callback_end: pci 0000:00:00.0, err=0
   kworker/u16:6-192   [007] ....    82.207095: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:9-2614  [002] ....    82.207098: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, noirq bus [resume]
   kworker/u16:8-197   [000] ....    82.207098: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:4-190   [001] ....    82.207102: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, noirq bus [resume]
   kworker/u16:4-190   [001] ....    82.207192: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
   kworker/u16:4-190   [001] ....    82.207194: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, noirq bus [resume]
   kworker/u16:2-188   [001] ....    82.207205: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, noirq bus [resume]
   kworker/u16:6-192   [007] ....    82.207255: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
   kworker/u16:9-2614  [002] ....    82.207260: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
  kworker/u16:13-2618  [003] ....    82.207261: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, noirq bus [resume]
   kworker/u16:2-188   [001] ....    82.207261: device_pm_callback_end: pci 0000:00:1f.3, err=0
  kworker/u16:11-2616  [005] ....    82.207266: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, noirq bus [resume]
  kworker/u16:16-2621  [002] ....    82.222561: device_pm_callback_end: mei_me 0000:00:16.0, err=0
   kworker/u16:8-197   [000] ....    82.222643: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
  kworker/u16:19-2624  [004] ....    82.222652: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
   kworker/u16:4-190   [003] ....    82.222658: device_pm_callback_end: ahci 0000:00:1f.2, err=0
   kworker/u16:3-189   [001] ....    82.222714: device_pm_callback_end: i915 0000:00:02.0, err=0
  kworker/u16:24-2629  [007] ....    82.222729: device_pm_callback_end: snd_hda_intel 0000:00:1b.0, err=0
  kworker/u16:11-2616  [005] ....    82.222767: device_pm_callback_end: r8169 0000:02:00.0, err=0
  kworker/u16:27-2632  [003] ....    82.222850: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
  kworker/u16:13-2618  [006] ....    82.222904: device_pm_callback_end: ath9k 0000:01:00.0, err=0
 analyze_suspend-2475  [001] ....    82.222932: suspend_resume: dpm_resume_noirq[16] end
 analyze_suspend-2475  [001] ....    82.222933: suspend_resume: dpm_resume_early[16] begin
  kworker/u16:13-2618  [006] ....    82.222942: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, early driver [resume]
  kworker/u16:13-2618  [006] ....    82.222950: device_pm_callback_end: i915 0000:00:02.0, err=0
 analyze_suspend-2475  [001] ....    82.223216: suspend_resume: dpm_resume_early[16] end
 analyze_suspend-2475  [001] ....    82.223216: suspend_resume: dpm_resume[16] begin
 kworker/u16:165-2777  [003] ....    82.223248: device_pm_callback_start: pci 0000:00:00.0, parent: pci0000:00, bus [resume]
 kworker/u16:165-2777  [003] ....    82.223249: device_pm_callback_end: pci 0000:00:00.0, err=0
 kworker/u16:131-2743  [002] ....    82.223250: device_pm_callback_start: i915 0000:00:02.0, parent: pci0000:00, bus [resume]
 kworker/u16:165-2777  [003] ....    82.223251: device_pm_callback_start: xhci_hcd 0000:00:14.0, parent: pci0000:00, bus [resume]
 analyze_suspend-2475  [001] ....    82.223270: device_pm_callback_start: reg-dummy reg-dummy, parent: platform, bus [resume]
 analyze_suspend-2475  [001] ....    82.223271: device_pm_callback_end: reg-dummy reg-dummy, err=0
 kworker/u16:128-2740  [000] ....    82.223275: device_pm_callback_start: mei_me 0000:00:16.0, parent: pci0000:00, power domain [resume]
  kworker/u16:13-2618  [006] ....    82.223279: device_pm_callback_start: ehci-pci 0000:00:1a.0, parent: pci0000:00, bus [resume]
 kworker/u16:130-2742  [005] ....    82.223282: device_pm_callback_start: snd_hda_intel 0000:00:1b.0, parent: pci0000:00, bus [resume]
 analyze_suspend-2475  [001] ....    82.223287: device_pm_callback_start: button PNP0C0C:00, parent: LNXSYBUS:00, driver [resume]
 analyze_suspend-2475  [001] ....    82.223288: device_pm_callback_end: button PNP0C0C:00, err=0
 kworker/u16:129-2741  [004] ....    82.223289: device_pm_callback_start: pcieport 0000:00:1c.0, parent: pci0000:00, bus [resume]
 analyze_suspend-2475  [001] ....    82.223290: device_pm_callback_start: fan PNP0C0B:00, parent: LNXSYBUS:01, driver [resume]
 kworker/u16:129-2741  [004] ....    82.223291: device_pm_callback_end: pcieport 0000:00:1c.0, err=0
 kworker/u16:132-2744  [007] ....    82.223291: device_pm_callback_start: pcieport 0000:00:1c.3, parent: pci0000:00, bus [resume]
 kworker/u16:132-2744  [007] ....    82.223293: device_pm_callback_end: pcieport 0000:00:1c.3, err=0
 kworker/u16:129-2741  [004] ....    82.223294: device_pm_callback_start: ehci-pci 0000:00:1d.0, parent: pci0000:00, bus [resume]
 kworker/u16:132-2744  [007] ....    82.223295: device_pm_callback_start: lpc_ich 0000:00:1f.0, parent: pci0000:00, bus [resume]
 kworker/u16:132-2744  [007] ....    82.223297: device_pm_callback_end: lpc_ich 0000:00:1f.0, err=0
 kworker/u16:132-2744  [007] ....    82.223298: device_pm_callback_start: ahci 0000:00:1f.2, parent: pci0000:00, bus [resume]
 kworker/u16:165-2777  [003] .N..    82.223310: device_pm_callback_end: xhci_hcd 0000:00:14.0, err=0
 kworker/u16:165-2777  [003] ....    82.223317: device_pm_callback_start: pci 0000:00:1f.3, parent: pci0000:00, bus [resume]
 kworker/u16:165-2777  [003] ....    82.223317: device_pm_callback_end: pci 0000:00:1f.3, err=0
 kworker/u16:133-2745  [007] ....    82.223319: device_pm_callback_start: ath9k 0000:01:00.0, parent: 0000:00:1c.0, bus [resume]
 kworker/u16:165-2777  [003] ....    82.223319: device_pm_callback_start: r8169 0000:02:00.0, parent: 0000:00:1c.3, bus [resume]
 kworker/u16:133-2745  [007] ....    82.223354: device_pm_callback_end: ath9k 0000:01:00.0, err=0
  kworker/u16:13-2618  [006] ....    82.223415: device_pm_callback_end: ehci-pci 0000:00:1a.0, err=0
 kworker/u16:164-2776  [001] ....    82.223423: device_pm_callback_start: usb usb1, parent: 0000:00:1a.0, type [resume]
 kworker/u16:164-2776  [001] ....    82.223462: device_pm_callback_end: usb usb1, err=0
 analyze_suspend-2475  [000] ....    82.223508: device_pm_callback_end: fan PNP0C0B:00, err=0
 analyze_suspend-2475  [000] ....    82.223512: device_pm_callback_start: fan PNP0C0B:01, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2475  [000] ....    82.223524: device_pm_callback_end: fan PNP0C0B:01, err=0
 analyze_suspend-2475  [000] ....    82.223527: device_pm_callback_start: fan PNP0C0B:02, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2475  [000] ....    82.223534: device_pm_callback_end: fan PNP0C0B:02, err=0
 analyze_suspend-2475  [000] ....    82.223536: device_pm_callback_start: fan PNP0C0B:03, parent: LNXSYBUS:01, driver [resume]
 kworker/u16:129-2741  [004] ....    82.223536: device_pm_callback_end: ehci-pci 0000:00:1d.0, err=0
 kworker/u16:133-2745  [007] ....    82.223542: device_pm_callback_start: usb usb2, parent: 0000:00:1d.0, type [resume]
 analyze_suspend-2475  [000] ....    82.223544: device_pm_callback_end: fan PNP0C0B:03, err=0
 analyze_suspend-2475  [000] ....    82.223547: device_pm_callback_start: fan PNP0C0B:04, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2475  [000] ....    82.223552: device_pm_callback_end: fan PNP0C0B:04, err=0
 analyze_suspend-2475  [000] ....    82.223554: device_pm_callback_start: thermal LNXTHERM:00, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2475  [000] ....    82.223587: device_pm_callback_end: thermal LNXTHERM:00, err=0
 analyze_suspend-2475  [000] ....    82.223589: device_pm_callback_start: thermal LNXTHERM:01, parent: LNXSYBUS:01, driver [resume]
 analyze_suspend-2475  [000] ....    82.223589: device_pm_callback_end: thermal LNXTHERM:01, err=0
 analyze_suspend-2475  [000] ....    82.223591: device_pm_callback_start: platform INT0800:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-2475  [000] ....    82.223591: device_pm_callback_end: platform INT0800:00, err=0
 analyze_suspend-2475  [000] ....    82.223592: device_pm_callback_start: platform PNP0103:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-2475  [000] ....    82.223592: device_pm_callback_end: platform PNP0103:00, err=0
 analyze_suspend-2475  [000] ....    82.223593: device_pm_callback_start: platform PNP0C04:00, parent: 0000:00:1f.0, bus [resume]
 analyze_suspend-2475  [000] ....    82.223593: device_pm_callback_end: platform PNP0C04:00, err=0
 analyze_suspend-2475  [000] ....    82.223594: device_pm_callback_start: platform PNP0C0C:00, parent: platform, bus [resume]
 analyze_suspend-2475  [000] ....    82.223594: device_pm_callback_end: platform PNP0C0C:00, err=0
 analyze_suspend-2475  [000] ....    82.223595: device_pm_callback_start: platform PNP0C0B:00, parent: platform, bus [resume]
